MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20250211,06001,Alameda County,CA,40.81,59.19,0.00,0.00,0.00,0.00,2025-02-11,2025-02-17,2
20250204,06001,Alameda County,CA,40.81,59.19,0.00,0.00,0.00,0.00,2025-02-04,2025-02-10,2
20250128,06001,Alameda County,CA,40.81,59.19,0.00,0.00,0.00,0.00,2025-01-28,2025-02-03,2
20250121,06001,Alameda County,CA,40.81,59.19,0.00,0.00,0.00,0.00,2025-01-21,2025-01-27,2
20250114,06001,Alameda County,CA,40.81,59.19,0.00,0.00,0.00,0.00,2025-01-14,2025-01-20,2
20250107,06001,Alameda County,CA,40.81,59.19,0.00,0.00,0.00,0.00,2025-01-07,2025-01-13,2
20241231,06001,Alameda County,CA,40.81,59.19,0.00,0.00,0.00,0.00,2024-12-31,2025-01-06,2
20241224,06001,Alameda County,CA,40.81,59.19,0.00,0.00,0.00,0.00,2024-12-24,2024-12-30,2
20241217,06001,Alameda County,CA,40.81,59.19,0.00,0.00,0.00,0.00,2024-12-17,2024-12-23,2
20241210,06001,Alameda County,CA,40.81,59.19,0.00,0.00,0.00,0.00,2024-12-10,2024-12-16,2
20241203,06001,Alameda County,CA,40.81,59.19,0.00,0.00,0.00,0.00,2024-12-03,2024-12-09,2
20241126,06001,Alameda County,CA,40.81,59.19,0.00,0.00,0.00,0.00,2024-11-26,2024-12-02,2
20241119,06001,Alameda County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2024-11-19,2024-11-25,2
20241112,06001,Alameda County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2024-11-12,2024-11-18,2
20241105,06001,Alameda County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2024-11-05,2024-11-11,2
20241029,06001,Alameda County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2024-10-29,2024-11-04,2
20241022,06001,Alameda County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2024-10-22,2024-10-28,2
20241015,06001,Alameda County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2024-10-15,2024-10-21,2
20241008,06001,Alameda County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2024-10-08,2024-10-14,2
20241001,06001,Alameda County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2024-10-01,2024-10-07,2
20240924,06001,Alameda County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2024-09-24,2024-09-30,2
20240917,06001,Alameda County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2024-09-17,2024-09-23,2
20240910,06001,Alameda County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2024-09-10,2024-09-16,2
20240903,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-09-03,2024-09-09,2
20240827,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-08-27,2024-09-02,2
20240820,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-08-20,2024-08-26,2
20240813,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-08-13,2024-08-19,2
20240806,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-08-06,2024-08-12,2
20240730,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-07-30,2024-08-05,2
20240723,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-07-23,2024-07-29,2
20240716,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-07-16,2024-07-22,2
20240709,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-07-09,2024-07-15,2
20240702,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-07-02,2024-07-08,2
20240625,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-06-25,2024-07-01,2
20240618,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-06-18,2024-06-24,2
20240611,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-06-11,2024-06-17,2
20240604,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-06-04,2024-06-10,2
20240528,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-05-28,2024-06-03,2
20240521,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-05-21,2024-05-27,2
20240514,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-05-14,2024-05-20,2
20240507,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-05-07,2024-05-13,2
20240430,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-04-30,2024-05-06,2
20240423,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-04-23,2024-04-29,2
20240416,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-04-16,2024-04-22,2
20240409,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-04-09,2024-04-15,2
20240402,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-04-02,2024-04-08,2
20240326,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-03-26,2024-04-01,2
20240319,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-03-19,2024-03-25,2
20240312,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-03-12,2024-03-18,2
20240305,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-03-05,2024-03-11,2
20240227,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-02-27,2024-03-04,2
20240220,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-02-20,2024-02-26,2
20240213,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-02-13,2024-02-19,2
20240206,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-02-06,2024-02-12,2
20240130,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-01-30,2024-02-05,2
20240123,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-01-23,2024-01-29,2
20240116,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-01-16,2024-01-22,2
20240109,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-01-09,2024-01-15,2
20240102,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2024-01-02,2024-01-08,2
20231226,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-12-26,2024-01-01,2
20231219,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-12-19,2023-12-25,2
20231212,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-12-12,2023-12-18,2
20231205,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-12-05,2023-12-11,2
20231128,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-11-28,2023-12-04,2
20231121,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-11-21,2023-11-27,2
20231114,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-11-14,2023-11-20,2
20231107,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-11-07,2023-11-13,2
20231031,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-10-31,2023-11-06,2
20231024,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-10-24,2023-10-30,2
20231017,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-10-17,2023-10-23,2
20231010,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-10-10,2023-10-16,2
20231003,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-10-03,2023-10-09,2
20230926,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-09-26,2023-10-02,2
20230919,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-09-19,2023-09-25,2
20230912,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-09-12,2023-09-18,2
20230905,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-09-05,2023-09-11,2
20230829,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-08-29,2023-09-04,2
20230822,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-08-22,2023-08-28,2
20230815,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-08-15,2023-08-21,2
20230808,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-08-08,2023-08-14,2
20230801,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-08-01,2023-08-07,2
20230725,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-07-25,2023-07-31,2
20230718,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-07-18,2023-07-24,2
20230711,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-07-11,2023-07-17,2
20230704,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-07-04,2023-07-10,2
20230627,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-06-27,2023-07-03,2
20230620,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-06-20,2023-06-26,2
20230613,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-06-13,2023-06-19,2
20230606,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-06-06,2023-06-12,2
20230530,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-05-30,2023-06-05,2
20230523,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-05-23,2023-05-29,2
20230516,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-05-16,2023-05-22,2
20230509,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-05-09,2023-05-15,2
20230502,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-05-02,2023-05-08,2
20230425,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-04-25,2023-05-01,2
20230418,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-04-18,2023-04-24,2
20230411,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-04-11,2023-04-17,2
20230404,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-04-04,2023-04-10,2
20230328,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-03-28,2023-04-03,2
20230321,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-03-21,2023-03-27,2
20230314,06001,Alameda County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2023-03-14,2023-03-20,2
20230307,06001,Alameda County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2023-03-07,2023-03-13,2
20230228,06001,Alameda County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2023-02-28,2023-03-06,2
20230221,06001,Alameda County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2023-02-21,2023-02-27,2
20230214,06001,Alameda County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2023-02-14,2023-02-20,2
20230207,06001,Alameda County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2023-02-07,2023-02-13,2
20230131,06001,Alameda County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2023-01-31,2023-02-06,2
20230124,06001,Alameda County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2023-01-24,2023-01-30,2
20230117,06001,Alameda County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2023-01-17,2023-01-23,2
20230110,06001,Alameda County,CA,0.00,0.00,96.40,3.60,0.00,0.00,2023-01-10,2023-01-16,2
20230103,06001,Alameda County,CA,0.00,0.00,8.92,87.11,3.97,0.00,2023-01-03,2023-01-09,2
20221227,06001,Alameda County,CA,0.00,0.00,0.00,74.51,25.49,0.00,2022-12-27,2023-01-02,2
20221220,06001,Alameda County,CA,0.00,0.00,0.00,74.51,25.49,0.00,2022-12-20,2022-12-26,2
20221213,06001,Alameda County,CA,0.00,0.00,0.00,74.51,25.49,0.00,2022-12-13,2022-12-19,2
20221206,06001,Alameda County,CA,0.00,0.00,0.00,74.51,25.49,0.00,2022-12-06,2022-12-12,2
20221129,06001,Alameda County,CA,0.00,0.00,0.00,74.51,25.49,0.00,2022-11-29,2022-12-05,2
20221122,06001,Alameda County,CA,0.00,0.00,0.00,74.51,25.49,0.00,2022-11-22,2022-11-28,2
20221115,06001,Alameda County,CA,0.00,0.00,0.00,74.51,25.49,0.00,2022-11-15,2022-11-21,2
20221108,06001,Alameda County,CA,0.00,0.00,0.00,74.51,25.49,0.00,2022-11-08,2022-11-14,2
20221101,06001,Alameda County,CA,0.00,0.00,0.00,74.51,25.49,0.00,2022-11-01,2022-11-07,2
20221025,06001,Alameda County,CA,0.00,0.00,0.00,74.51,25.49,0.00,2022-10-25,2022-10-31,2
20221018,06001,Alameda County,CA,0.00,0.00,0.00,74.51,25.49,0.00,2022-10-18,2022-10-24,2
20221011,06001,Alameda County,CA,0.00,0.00,0.00,74.51,25.49,0.00,2022-10-11,2022-10-17,2
20221004,06001,Alameda County,CA,0.00,0.00,0.00,74.51,25.49,0.00,2022-10-04,2022-10-10,2
20220927,06001,Alameda County,CA,0.00,0.00,0.00,74.51,25.49,0.00,2022-09-27,2022-10-03,2
20220920,06001,Alameda County,CA,0.00,0.00,0.00,74.51,25.49,0.00,2022-09-20,2022-09-26,2
20220913,06001,Alameda County,CA,0.00,0.00,0.00,74.51,25.49,0.00,2022-09-13,2022-09-19,2
20220906,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-09-06,2022-09-12,2
20220830,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-08-30,2022-09-05,2
20220823,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-08-23,2022-08-29,2
20220816,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-08-16,2022-08-22,2
20220809,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-08-09,2022-08-15,2
20220802,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-08-02,2022-08-08,2
20220726,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-07-26,2022-08-01,2
20220719,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-07-19,2022-07-25,2
20220712,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-07-12,2022-07-18,2
20220705,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-07-05,2022-07-11,2
20220628,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-06-28,2022-07-04,2
20220621,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-06-21,2022-06-27,2
20220614,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-06-14,2022-06-20,2
20220607,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-06-07,2022-06-13,2
20220531,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-05-31,2022-06-06,2
20220524,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-05-24,2022-05-30,2
20220517,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-05-17,2022-05-23,2
20220510,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-05-10,2022-05-16,2
20220503,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-05-03,2022-05-09,2
20220426,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-04-26,2022-05-02,2
20220419,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-04-19,2022-04-25,2
20220412,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-04-12,2022-04-18,2
20220405,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-04-05,2022-04-11,2
20220329,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-03-29,2022-04-04,2
20220322,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-03-22,2022-03-28,2
20220315,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-03-15,2022-03-21,2
20220308,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-03-08,2022-03-14,2
20220301,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-03-01,2022-03-07,2
20220222,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-02-22,2022-02-28,2
20220215,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-02-15,2022-02-21,2
20220208,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-02-08,2022-02-14,2
20220201,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-02-01,2022-02-07,2
20220125,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-01-25,2022-01-31,2
20220118,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-01-18,2022-01-24,2
20220111,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2022-01-11,2022-01-17,2
20220104,06001,Alameda County,CA,0.00,0.00,0.00,15.54,84.46,0.00,2022-01-04,2022-01-10,2
20211228,06001,Alameda County,CA,0.00,0.00,0.00,15.54,84.46,0.00,2021-12-28,2022-01-03,2
20211221,06001,Alameda County,CA,0.00,0.00,0.00,0.00,14.95,85.05,2021-12-21,2021-12-27,2
20211214,06001,Alameda County,CA,0.00,0.00,0.00,0.00,14.95,85.05,2021-12-14,2021-12-20,2
20211207,06001,Alameda County,CA,0.00,0.00,0.00,0.00,14.95,85.05,2021-12-07,2021-12-13,2
20211130,06001,Alameda County,CA,0.00,0.00,0.00,0.00,14.95,85.05,2021-11-30,2021-12-06,2
20211123,06001,Alameda County,CA,0.00,0.00,0.00,0.00,14.95,85.05,2021-11-23,2021-11-29,2
20211116,06001,Alameda County,CA,0.00,0.00,0.00,0.00,0.90,99.10,2021-11-16,2021-11-22,2
20211109,06001,Alameda County,CA,0.00,0.00,0.00,0.00,0.90,99.10,2021-11-09,2021-11-15,2
20211102,06001,Alameda County,CA,0.00,0.00,0.00,0.00,0.90,99.10,2021-11-02,2021-11-08,2
20211026,06001,Alameda County,CA,0.00,0.00,0.00,0.00,0.90,99.10,2021-10-26,2021-11-01,2
20211019,06001,Alameda County,CA,0.00,0.00,0.00,0.00,0.90,99.10,2021-10-19,2021-10-25,2
20211012,06001,Alameda County,CA,0.00,0.00,0.00,0.00,0.90,99.10,2021-10-12,2021-10-18,2
20211005,06001,Alameda County,CA,0.00,0.00,0.00,0.00,0.90,99.10,2021-10-05,2021-10-11,2
20210928,06001,Alameda County,CA,0.00,0.00,0.00,0.00,0.90,99.10,2021-09-28,2021-10-04,2
20210921,06001,Alameda County,CA,0.00,0.00,0.00,0.00,0.90,99.10,2021-09-21,2021-09-27,2
20210914,06001,Alameda County,CA,0.00,0.00,0.00,0.00,0.90,99.10,2021-09-14,2021-09-20,2
20210907,06001,Alameda County,CA,0.00,0.00,0.00,0.00,0.90,99.10,2021-09-07,2021-09-13,2
20210831,06001,Alameda County,CA,0.00,0.00,0.00,0.00,0.90,99.10,2021-08-31,2021-09-06,2
20210824,06001,Alameda County,CA,0.00,0.00,0.00,0.00,0.90,99.10,2021-08-24,2021-08-30,2
20210817,06001,Alameda County,CA,0.00,0.00,0.00,0.00,0.90,99.10,2021-08-17,2021-08-23,2
20210810,06001,Alameda County,CA,0.00,0.00,0.00,0.00,0.90,99.10,2021-08-10,2021-08-16,2
20210803,06001,Alameda County,CA,0.00,0.00,0.00,0.00,0.90,99.10,2021-08-03,2021-08-09,2
20210727,06001,Alameda County,CA,0.00,0.00,0.00,0.00,0.90,99.10,2021-07-27,2021-08-02,2
20210720,06001,Alameda County,CA,0.00,0.00,0.00,0.00,36.14,63.86,2021-07-20,2021-07-26,2
20210713,06001,Alameda County,CA,0.00,0.00,0.00,0.00,36.14,63.86,2021-07-13,2021-07-19,2
20210706,06001,Alameda County,CA,0.00,0.00,0.00,0.00,36.14,63.86,2021-07-06,2021-07-12,2
20210629,06001,Alameda County,CA,0.00,0.00,0.00,0.00,36.14,63.86,2021-06-29,2021-07-05,2
20210622,06001,Alameda County,CA,0.00,0.00,0.00,0.00,36.14,63.86,2021-06-22,2021-06-28,2
20210615,06001,Alameda County,CA,0.00,0.00,0.00,0.00,36.14,63.86,2021-06-15,2021-06-21,2
20210608,06001,Alameda County,CA,0.00,0.00,0.00,0.00,36.14,63.86,2021-06-08,2021-06-14,2
20210601,06001,Alameda County,CA,0.00,0.00,0.00,0.00,36.14,63.86,2021-06-01,2021-06-07,2
20210525,06001,Alameda County,CA,0.00,0.00,0.00,0.00,36.14,63.86,2021-05-25,2021-05-31,2
20210518,06001,Alameda County,CA,0.00,0.00,0.00,0.00,60.04,39.96,2021-05-18,2021-05-24,2
20210511,06001,Alameda County,CA,0.00,0.00,0.00,0.00,100.00,0.00,2021-05-11,2021-05-17,2
20210504,06001,Alameda County,CA,0.00,0.00,0.00,0.00,100.00,0.00,2021-05-04,2021-05-10,2
20210427,06001,Alameda County,CA,0.00,0.00,0.00,9.22,90.78,0.00,2021-04-27,2021-05-03,2
20210420,06001,Alameda County,CA,0.00,0.00,0.00,88.86,11.14,0.00,2021-04-20,2021-04-26,2
20210413,06001,Alameda County,CA,0.00,0.00,77.49,22.51,0.00,0.00,2021-04-13,2021-04-19,2
20210406,06001,Alameda County,CA,0.00,0.00,77.59,22.41,0.00,0.00,2021-04-06,2021-04-12,2
20210330,06001,Alameda County,CA,0.00,0.00,77.59,22.41,0.00,0.00,2021-03-30,2021-04-05,2
20210323,06001,Alameda County,CA,0.00,0.00,77.59,22.41,0.00,0.00,2021-03-23,2021-03-29,2
20210316,06001,Alameda County,CA,0.00,0.00,78.99,21.01,0.00,0.00,2021-03-16,2021-03-22,2
20210309,06001,Alameda County,CA,0.00,0.00,78.99,21.01,0.00,0.00,2021-03-09,2021-03-15,2
20210302,06001,Alameda County,CA,0.00,0.00,78.99,21.01,0.00,0.00,2021-03-02,2021-03-08,2
20210223,06001,Alameda County,CA,0.00,0.00,78.99,21.01,0.00,0.00,2021-02-23,2021-03-01,2
20210216,06001,Alameda County,CA,0.00,0.00,78.99,21.01,0.00,0.00,2021-02-16,2021-02-22,2
20210209,06001,Alameda County,CA,0.00,0.00,78.99,21.01,0.00,0.00,2021-02-09,2021-02-15,2
20210202,06001,Alameda County,CA,0.00,0.00,78.99,21.01,0.00,0.00,2021-02-02,2021-02-08,2
20210126,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2021-01-26,2021-02-01,2
20210119,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2021-01-19,2021-01-25,2
20210112,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2021-01-12,2021-01-18,2
20210105,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2021-01-05,2021-01-11,2
20201229,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2020-12-29,2021-01-04,2
20201222,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2020-12-22,2020-12-28,2
20201215,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2020-12-15,2020-12-21,2
20201208,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2020-12-08,2020-12-14,2
20201201,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2020-12-01,2020-12-07,2
20201124,06001,Alameda County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2020-11-24,2020-11-30,2
20201117,06001,Alameda County,CA,0.00,0.00,4.57,95.43,0.00,0.00,2020-11-17,2020-11-23,2
20201110,06001,Alameda County,CA,0.00,0.00,4.57,95.43,0.00,0.00,2020-11-10,2020-11-16,2
20201103,06001,Alameda County,CA,0.00,0.00,4.57,95.43,0.00,0.00,2020-11-03,2020-11-09,2
20201027,06001,Alameda County,CA,0.00,0.00,4.57,95.43,0.00,0.00,2020-10-27,2020-11-02,2
20201020,06001,Alameda County,CA,0.00,0.00,4.57,95.43,0.00,0.00,2020-10-20,2020-10-26,2
20201013,06001,Alameda County,CA,0.00,0.00,4.57,95.43,0.00,0.00,2020-10-13,2020-10-19,2
20201006,06001,Alameda County,CA,0.00,0.00,4.57,95.43,0.00,0.00,2020-10-06,2020-10-12,2
20200929,06001,Alameda County,CA,0.00,0.00,4.58,95.42,0.00,0.00,2020-09-29,2020-10-05,2
20200922,06001,Alameda County,CA,0.00,0.00,9.81,90.19,0.00,0.00,2020-09-22,2020-09-28,2
20200915,06001,Alameda County,CA,0.00,0.00,9.81,90.19,0.00,0.00,2020-09-15,2020-09-21,2
20200908,06001,Alameda County,CA,0.00,0.00,9.81,90.19,0.00,0.00,2020-09-08,2020-09-14,2
20200901,06001,Alameda County,CA,0.00,0.00,57.14,42.86,0.00,0.00,2020-09-01,2020-09-07,2
20200825,06001,Alameda County,CA,0.00,0.00,55.44,44.56,0.00,0.00,2020-08-25,2020-08-31,2
20200818,06001,Alameda County,CA,0.00,0.00,55.44,44.56,0.00,0.00,2020-08-18,2020-08-24,2
20200811,06001,Alameda County,CA,0.00,0.00,55.44,44.56,0.00,0.00,2020-08-11,2020-08-17,2
20200804,06001,Alameda County,CA,0.00,0.00,55.44,44.56,0.00,0.00,2020-08-04,2020-08-10,2
20200728,06001,Alameda County,CA,0.00,0.00,55.44,44.56,0.00,0.00,2020-07-28,2020-08-03,2
20200721,06001,Alameda County,CA,0.00,0.00,55.44,44.56,0.00,0.00,2020-07-21,2020-07-27,2
20200714,06001,Alameda County,CA,0.00,0.00,55.44,44.56,0.00,0.00,2020-07-14,2020-07-20,2
20200707,06001,Alameda County,CA,0.00,0.00,55.44,44.56,0.00,0.00,2020-07-07,2020-07-13,2
20200630,06001,Alameda County,CA,0.00,0.00,55.44,44.56,0.00,0.00,2020-06-30,2020-07-06,2
20200623,06001,Alameda County,CA,0.00,0.00,55.44,44.56,0.00,0.00,2020-06-23,2020-06-29,2
20200616,06001,Alameda County,CA,0.00,0.00,55.44,44.56,0.00,0.00,2020-06-16,2020-06-22,2
20200609,06001,Alameda County,CA,0.00,0.00,55.44,44.56,0.00,0.00,2020-06-09,2020-06-15,2
20200602,06001,Alameda County,CA,0.00,0.00,55.44,44.56,0.00,0.00,2020-06-02,2020-06-08,2
20200526,06001,Alameda County,CA,0.00,0.00,55.44,44.56,0.00,0.00,2020-05-26,2020-06-01,2
20200519,06001,Alameda County,CA,0.00,0.00,55.44,44.56,0.00,0.00,2020-05-19,2020-05-25,2
20200512,06001,Alameda County,CA,0.00,0.00,55.44,44.56,0.00,0.00,2020-05-12,2020-05-18,2
